item,itemLabel
Q589834,Anton Grot
Q5898542,Hooshang Seyhoun
Q5898845,Jonas Kamprad
Q590077,Robert Trent Jones, Jr.
Q5901357,Forsat-od-Dowla Shirazi
Q5901640,Horace Cleveland
Q5901762,Horace Goldin
Q5901836,Horacio Cardo
Q5901926,Horace King
Q5902003,Horace Millichamp Moore-Jones
Q5902025,Horace Nicholls
Q5902039,Horace Panter
Q590204,Mario Bachand
Q5902059,Horace Poolaw
Q5902093,Horace Ridler
Q5902099,Horace Roye
Q5902179,Horace Tennyson O'Rourke
Q5902187,Horace Thompson Carpenter
Q590231,Anton Henning
Q5902437,Horacio Sandoval
Q5902458,Horacio Terra Arocena
Q5902742,Horatio Nelson White
Q5902774,Horatio Ross
Q5903139,Hori Pukehika
Q5903709,Walter Kaudern
Q5904274,Mike Kazaleh
Q5904533,Svante Kede
Q590501,Lorenzo Magalotti
Q590625,Jakab Fellner
Q5906329,Héctor Osuna Jaime
Q590638,Sergei Osipov
Q590642,Anton Janson
Q5906435,Horst Berger
Q5907100,Magnus Kesster
Q590745,Anton Josef Dräger
Q5908856,John Kilaka
Q5909351,Hosteen Klah
Q5910691,Joshua Kirby
Q59112815,Mikhail Spiridonovich Erassi
Q5911425,Satoshi Kitamura
Q591153,Tony Oxley
Q5911803,Peter Kjær
Q59124886,Theodoros Bafaloukos
Q59135151,Kenji Ishihara
Q5913579,Ignacio Suárez Llanos
Q5913688,Kent Klich
Q5914010,Esfandiar Ahmadieh
Q591596,Simon Bird
Q5916131,Arvid Knöppel
Q59161508,Marlene Smith
Q591684,Claude Vignon
Q5917300,Hovsep Pushman
Q59179424,Grant Sheehan
Q59179723,Angelique Houtkamp
Q591801,Ahmed Helmy
Q5918989,Howard Arkley
Q5919094,Howard Behrens
Q5919128,Howard Bingham
Q5919289,Howard Chackowicz
Q5919342,Howard Colvin
Q5919346,Howard Coster
Q5919461,Howard Davis
Q5919503,Howard Dwight Smith
Q591954,Ji Wallace
Q5919746,Howard Gilkey
Q5919801,Howard Greenley
Q5919873,Howard Heemstra
Q5919923,Howard Huang
Q5919950,Howard I. Chapelle
Q5920042,Howard Joseland
Q5920131,Howard Koslow
Q5920179,Howard Lapham
Q5920182,Howard Larsen
Q5920265,Howard M. Reynolds
Q5920517,Howard Nostrand
Q5920699,Howard Raggatt
Q5920714,Howard Read
Q5920872,Howard Simon
Q5921021,Howard Taylor
Q5921026,Howard Terpning
Q5921054,Howard Thurston
Q5921137,Howard Van Doren Shaw
Q5921204,Howard Warren Buffett
Q5921865,Howes Brothers
Q5922008,Gunnar Krantz
Q5922110,Howie Schneider
Q5922119,Howie Schwarzman
Q59229428,Ann Axtell Morris
Q59229481,Alexander Kondrashov
Q5923085,Gösta Kriland
Q59238849,William H. Jacoby
Q59238987,Truman Ward Ingersoll
Q59239411,Benjamin Franklin Upton
Q59240236,Rafael Rebecchi
Q59240255,David Strettell
Q5924053,Hrvoje Slovenc
Q592440,Daniel Humair
Q5924804,Hu Zao
Q592534,José Antonio Hernández-Díez
Q5925500,Huang Ding
Q5925564,Huang Hui
Q5925696,James Bruce Irwin
Q5925727,Huang Xiang
Q5925766,Huang Yao
Q5925906,Axel Kulle
Q59264714,Hansje van Halem
Q59266889,Léon Van Dievoet
Q5926812,Katsuhito Nakazato
Q59268520,Thomas John Flanagan
Q59268636,Ciril Horjak
Q592694,Johann Michael Sattler
Q5927137,Hubert Austin
Q5927201,Hubert Cailleau
Q59276514,Mary Anne Fackelman
Q5927697,Hubert Worthington
Q5927739,Huberto Maestas
Q592841,Anton Pilgram
Q5928444,Robert John Thornton
Q5928450,Arvid Källström
Q5928784,Hudson Mindell Kitchell
Q5929198,Jennifer Lee
Q5929736,Huggy Ragnarsson
Q59298568,Olivia Jaimes
Q5929992,Hugh Bell
Q5930168,Hugh Buhrich
Q5930177,Hugh Burnett
Q5930211,Hugh C. Robertson
Q5930294,Hugh Cecil
Q5930351,Francisco Pereira Passos
Q5930471,Jesús Muñoz Tébar
Q59306088,Zaverilal Mehta
Q59306095,Rosemary Valero-O'Connell
Q593061,Ernst Deger
Q5930652,Hugh Edward White
Q5930660,Hugh Edwards
Q5931042,Hugh Hardy
Q593107,Herbert Distel
Q5931076,Hugh Haynie
Q5931105,Hugh Herland
Q5931171,Hugh Howard
Q5931222,Hugh Irvine Wilson
Q5931390,Joan Cornellà
Q5931453,Hugh Lee Pattinson
Q5931473,Joan March
Q59315319,Greer Twiss
Q5931547,Hugh Lyon Playfair
Q5931585,Hugh Maaskant
Q5931777,Joaquín Bilbao
Q5931900,Hugh Merrill
Q5932049,Hugh Morton
Q5932104,Hugh Newell Jacobsen
Q5932128,Hugh O'Donnell
Q59321885,Olena Zelenska
Q5932481,Hugh Riddle
Q5932510,Hugh Robinson
Q59325322,Michelle Delk
Q5932598,Hugh Sawrey
Q5932918,Hugh Turvey
Q5933122,Sven Lampa
Q5933203,John Edward Sowerby
Q5933212,John Ellicott
Q59334668,Owen Dippie
Q5933571,Hughie Lee-Smith
Q5933877,Hugo Consuegra
Q5934082,Hugo Kafka
Q5934102,Hugo Kuehne
Q5934249,Jordi Castell Abusleme
Q5934302,Heinrich Lang
Q5934316,Hugo Palma-Ibarra
Q5934320,Hugo Orellana Bonilla
Q5934438,Jorge Alderete
Q593445,Stefano Bardini
Q5934453,Hugo Rumbold
Q5934502,Hugo Soto
Q5934611,Hugo Zacchini
Q5934635,Hugo van Wadenoyen
Q5934735,Hugues Claude Pissarro
Q5935458,Jorge Luengo
Q593553,Eugenio Gignous
Q59356456,Carolyn Mendelsohn
Q5935684,Jorge Muscia
Q5936104,Jorge Swett
Q593621,Daniel Buren
Q593642,Antonio María Esquivel
Q5936517,Josef Cesar
Q5936739,Marcus Larson
Q5936812,Mauricio Antón
Q5936824,Josep Maria Cruxent
Q5937324,Adriano Buergo
Q59374216,Nataša Atanasković
Q5937771,Reza Lavassani
Q5937892,Karl Larsson
Q593825,Lorenzo De Ferrari
Q59387196,Forbes Lipschitz
Q593879,Alexandre Jacovleff
Q5939042,José Cordero de Torres
Q5939196,Kary H Lasch
Q5939261,Manu Brabo
Q5939354,Stig Lasseby
Q59395474,Robert W. Jensen
Q593959,Anton Schrodl
Q593975,Carlos del Toro Orihuela
Q5939993,Humberto Calzada
Q5940003,Humberto Castro
Q5940009,José García Narezo
Q5940045,Humberto Ivaldi
Q5940054,Josep Gausachs i Armengol
Q5940330,José Gómez de Navia
Q594045,Helena Klakocar
Q594061,Anton Schütz
Q594070,Anton Seder
Q5941025,José Lino Vaamonde
Q5941286,Humphrey Barclay
Q5941507,Humphrey Llwyd
Q5941546,Humphrey Ocean
Q5941621,Humphrey Sturt
Q5941891,José López Sallaberry
Q5942192,José Caballero
Q5942278,José Manuel Ramírez Rosales
Q5942488,José Martín Espinosa de los Monteros
Q5942647,Hong Tong
Q5942821,José María Cruz Novillo
Q594299,Anton Lembit Soans
Q5943450,José María Rodríguez-Acosta
Q5943544,José María Sicilia
Q5943582,Hossein Qollar-Aqasi
Q5943756,Conrad Leemans
Q594400,Don Hertzfeldt
Q59440189,Joyce Chin
Q59440591,Clara Louise Hagins
Q5944263,José Navarro
Q5944306,José Nogales Sevilla
Q5944329,Carl Peter Lehmann
Q594438,Mark Waid
Q594442,Anton Starkopf
Q5944591,José Perotti
Q5944708,Peter Leibing
Q5945107,María Francisca Lage de la Fuente
Q594517,Franciszek Smuglewicz
Q594584,Albert Monteys
Q5946169,Mirza Shah Husayn
Q594634,Anton Sturm
Q5946530,José Ángel Acosta León
Q594658,Fred
Q5947128,Juan Alonso Villabrille y Ron
Q5947255,Kari Leppänen
Q5947384,Lars Lerin
Q594781,Francis Rattenbury
Q5947920,Juan Bernabé Palomino
Q5947978,Juan Boza Sánchez
Q5948437,Kenji Higuchi
Q59484575,Mary Carnell
Q59484585,Krisanne Johnson
Q59484624,Jenny Nijenhuis
Q5948649,Mohammad Hossein Emad
Q5949075,Husein Huseinov
Q59491958,Richard Albertine
Q5949262,Juan Enrique Lira
Q5949281,Hushang Irani
Q5949340,Amir Aghaei
Q5949488,Hussain Ali Abbass Harba
Q5949696,Juan Galván Jiménez
Q5949734,Juan Garland
Q5949780,Hussein El Gebaly
Q5949825,Hussein Mahmoud Ferzat
Q5950295,Juan José Gárate
Q5950428,Hassan Makaremi
Q59504832,Fred Ross
Q5950628,Juan Kurchan
Q595099,Louis Hayet
Q59510574,William J Conklin
Q595150,Peter Wtewael
Q59521351,Faith Jaques
Q5952229,Hy Peskin
Q59522653,Camilla Rutherford
Q59522682,Pearl Grace Loehr
Q5952269,Vartan Hovanessian
Q5952548,Per Emanuel Limnell
Q59529264,Franco Borsi
Q5952979,Motoichi Kumagai
Q59532363,Arthur Drexler
Q5953287,Juan de Madrazo y Kuntz
Q59533776,Nicholas Wadley
Q595342,Yasumasa Morimura
Q5953467,Dong Zuobin
Q595354,Giusto de' Menabuoi
Q595359,Albert Chevallier Tayler
Q5953799,Mahmoud Kalari
Q5954152,Iraj Etesam
Q5954272,Rune Lindblad
Q59550587,Luis Altieri
Q595514,Anton Wilhelm Tischbein
Q5955300,Joakim Lindengren
Q5955392,Johan Anders Linder
Q59555263,Sonique
Q5955918,Mohammad Beheshti Shirazi
Q5955955,Gustaf Lindgren
Q595610,Louis Bonniot de Fleurac
Q59563147,Camille Chedda
Q595662,Kenneth Patchen
Q59567243,Margaret Scobie
Q595765,Sebastiano Ghezzi
Q5957820,Abbas Sahab
Q5957823,John Lindros
Q5958016,Hila Sedighi
Q5958290,Vicke Lindstrand
Q59582940,Marcel Mérignargues
Q5958794,Rune Lindström
Q59588397,William Penn Cresson
Q59588439,Frederick C. Gunn
Q59588445,Howard W. Willard
Q59588451,George Soudon Bridgman
Q59588657,William D. Austin
Q59588684,Maybelle Goodlander
Q59588686,Charles Sultan
Q59588711,John Astin Perkins
Q59588784,Matthew Ochterlony
Q59588800,Harold Tarbolton
Q59588861,H. J. Ward
Q59590972,Anka Leśniak
Q59591161,Ashraf os-Saltaneh
Q5959206,Emil A. Lingheim
Q59592871,Nan Lawson Cheney
Q595951,Josy Eisenberg
Q595959,Anton Zwengauer
Q5959996,Taher Shekh Al Hokamaii
Q59600585,Marvin Townsend
Q59604578,Anne-Birthe Hove
Q5960460,Negar Boban
Q5960858,Kuhne Beveridge
Q5960906,Hadi Heydari
Q59609771,Rocío Monasterio
Q5961085,Kon Sasaki
Q596137,Gerry Anderson
Q5961468,Sture Ljungqvist
Q5962099,Hosein Lorzade
Q5962248,Hyrum Pope
Q5962684,Pietro Lombardi
Q59631698,Gabrielle Maud Vassal
Q596339,Anton von Maron
Q5963394,John Vernon Lord
Q5963448,Bagher Ayatollahzadeh Shirazi
Q5963495,Håkon Stenstadvold
Q5963512,Bijan Elahi
Q5963609,Håvard Homstvedt
Q59638749,Joan Almond
Q59638885,Marie-Jeanne Musiol
Q59640941,Ulric Lamarche
Q5964620,Högna Sigurðardóttir
Q5964658,Ghasem Hajizadeh
Q5964666,Tadahito Mochinaga
Q596471,Justo Antonio de Olaguibel
Q5964958,Hüseyin Bahri Alptekin
Q59650587,Folchardus
Q59650836,Heesco
Q5965222,Seiichi Niikuni
Q5965226,Hōkō Shimamura
Q5965488,Bernt Lund
Q5965573,Reidar Lund
Q59655830,Virginia Huget
Q59655852,Đoàn Công Tính
Q59655878,Benjamin Gluck
Q59655945,Ben Terrett
Q59656001,Sindu Sudjojono
Q59656147,Khalik Allah
Q59656171,Keith McCurdy
Q59656313,Ben Mosley
Q59656352,Isaac Cowles
Q59656587,Pierre Spicre
Q59660246,Malas Abdulkarim al-Kasnazani
Q59660246,Malas Abdulkarim al-Kasnazani
Q59660268,Lucinda Sanders
Q59660280,Steve Antony
Q59661479,Hila Aadnevik
Q5967166,Ulf Lundin
Q5967377,Evert Lundquist
Q5967570,John Lundqvist
Q5967892,I.R. Timlin
Q59690087,Leslie W. Bowman
Q5969439,Erik Johan Löfgren
Q59694813,Margaret L. Bodine
Q59702324,Jitka Malovaná
Q597106,David S. Hall
Q597117,Sanami Matoh
Q597124,Josep Lluis Pellicer
Q5971542,Lattanzio da Rimini
Q5971654,Laura Itzel Castillo
Q5971758,Ben Dunn
Q59720612,Lucía Cano
Q597207,Antoni Brodowski
Q5972278,Leandro Soto Ortiz
Q59725169,Lucy Oldfield
Q59725585,Joe Petruccio
Q5972607,Kiyoji Ōtsuji
Q5972789,Richard Henry Major
Q597283,Herbert Horne
Q5972933,iO Tillett Wright
Q5973037,Leo Matiz
Q597310,Charles Beil
Q5973241,Leonardo Villalobos
Q5973592,Shinobu Ohtaka
Q5974575,León Errázuriz
Q59747508,Hansína Regína Björnsdóttir
Q5974864,Ernst Manker
Q5975051,Toshinori Sogabe
Q597553,Antoni Kenar
Q597639,Gert Wingårdh
Q5976785,Yasuyuki Ueda
Q59772086,Louise Thomsen
Q59772297,Kacho López Mari
Q59772387,Emily Heller
Q597732,Antoni Maria Alcover i Sureda
Q59773468,Osei Bonsu
Q59773482,John Yang
Q59777110,Mabel Cox Surdam
Q5977760,I Ketut Soki
Q597785,Ferenc Talányi
Q5977923,Lluís Masriera Rosés
Q59781723,Jens-Flemming Sørensen
Q59781972,Clint Baclawski
Q59782113,Daniel Cockburn
Q59782563,Sol Friedman
Q5978282,Raúl Martínez
Q59783003,Eric Stanford
Q5978396,Tom Martinsen
Q59784656,Stash
Q59785731,Ira Hudson
Q59786068,Freda Skinner
Q59786192,Mary R. Bassett
Q597871,Anselmo Piccoli
Q597895,Max Fabiani
Q5979078,Lorenzo Pericás Ferrer
Q5979138,Lorenzo de Rodas
Q597947,Antoni Piotrowski
Q59804765,Tim Seibert
Q5980554,Iain McKell
Q5980627,Iain Stirling
Q5980743,Ian Akin
Q5980798,Ian Athfield
Q59809334,Jan Willems
Q598094,Antoni Wiwulski
Q5980975,Ian Bradshaw
Q5980984,Ian Breakwell
Q5981039,Ian Bruce
Q5981086,Ian C. Thomas
Q5981112,Ian Campbell-Gray
Q59811911,Stacy Layne Matthews
Q59811915,Sreyash Sarkar
Q5981230,Ian Cognito
Q598128,Antoni de Falguera
Q5981328,Ian Cumberland
Q5981474,Ian Emes
Q5981498,Ian Fairweather
Q5981626,Ian Gibson
Q5981681,Ian Gordon Lindsay
Q5981758,Ian Harvie
Q5981931,Ian Jorgensen
Q5981957,Ian Kennedy
Q5981974,Ian Kiaer
Q5982000,Ian Knox
Q5982046,Sean McKeever
Q5982072,Ian Lloyd
Q5982106,Ian MacDonald
Q5982136,Ian MacNeil
Q5982552,Ian Parry
Q5982578,Ian Pedigo
Q5982616,Al McWilliams
Q5982620,Luis A. Martínez
Q5982655,Luis Alarcón
Q5982891,Ian Shive
Q5982901,Ian Simpson
Q5982968,Ian Stendal
Q5982974,Ian Stephens
Q5982976,Ian Stephenson
Q5983002,Ian Stone
Q5983204,Ian Walters
Q5983226,Ian Weatherhead
Q5983322,Ian Woodner
Q5983333,Ian Wright
Q5983457,Luis Fernández Noseret
Q5984181,Pieter, Baron Melvill van Carnbee
Q5984501,Ibrahim Bunu
Q5984509,Luis de Carvajal
Q5984663,Peter Menzel
Q5984696,Luisa de Morales
Q598483,Juan Díaz Canales
Q5985272,Lázaro González de Ocampo
Q59858790,Anton Parsons
Q5985911,Joseph Mezzara
Q5986112,Ichida Souta
Q5986292,Hilding Mickelsson
Q59866993,Ferdinand Ludwig
Q5986882,Jack Mikrut
Q5986910,Ida Annah Ryan
Q5987019,Ida Gertrude Eise
Q5987091,Ida Lorentzen
Q59875645,Aga vom Hagen
Q598772,Charles D. Hall
Q5987861,Nicolaes Millich
Q5988636,Robert Minor
Q598900,Elizabeth Green the Stork Woman
Q598914,Jane Barnell
Q598919,Leonard Turzhansky
Q5989667,Idris Khan
Q5990754,Hugo Lous Mohr
Q599109,Mark Bagley
Q5991239,Ifor Owen
Q5991244,Ifor Pritchard
Q599140,Tom Wheatcroft
Q59919206,Joseph McArthur Vance
Q59919221,H. Clinton Parrent Jr.
Q599226,Antonino Gandolfo
Q5992380,Ignacio Ortiz
Q5992633,Ignasi Vidal
Q5992845,Manuel Espinosa
Q5992860,Ignaz Wechselmann
Q5993127,Igor B. Polevitzky
Q599315,Olle Hellbom
Q5993165,Manuel González Méndez
Q5993250,Igor Filippov
Q5993252,Igor Fokin
Q5993541,Igor Novikov
Q5993755,Manuel Mendive
Q5993784,Igor Vamos
Q5993806,Igor Vieru
Q599392,Yoshifumi Kondō
Q5994501,Manuel Ussel de Guimbarda
Q599457,Antonio Abbondi
Q5994670,Lars Mortimer
Q599530,Guy Davis
Q5995562,Marceliano Santa María
Q599557,Antonin Idrac
Q5996233,Marco Antonio Montes de Oca
Q5996431,Ikuto Yamashita
Q5996520,Marcos Cipac de Aquino
Q599717,Fanizani Akuda
Q5997261,Gerhard Munthe
Q5997329,Ildebrando Zacchini
Q599761,Giuseppe Zola
Q599840,Alexandre Trauner
Q5998557,Ilkka Heilä
Q5998690,Elias Muukka
Q59987021,Nicolás Guzmán Bustamante
Q5998814,Mario Díaz Bencomo
Q5999094,Mario Toral
Q5999102,Mario Urteaga Alvarado
Q5999117,Mario Vanarelli
Q5999202,Illimar Truverk
Q6000608,Illustratore
Q600088,John Wootton
Q600092,Rudolf Escher
Q60010907,Chih-Chien Wang
Q6001502,Ilya Schor
Q600217,Inio Asano
Q60022219,Herb Greene
Q60024327,Wells Moses Sawyer
Q60024643,José Alcázar Tejedor
Q6002599,Martín Domínguez Esteban
Q60027754,Benita Sanders
Q60029545,Alba Martínez Reche
Q60031126,Gina Wynbrandt
Q600321,Robert Walker
Q6003369,María Antonia de Paz y Figueroa
Q6003586,Pinito del Oro
Q600366,William "Bill" Rice
Q60038028,Karam Natour
Q6003830,María Fernanda Heredia Pacheco
Q600384,Ken Ishikawa
Q600478,Pedro Benoit
Q60048188,Tom Munro
Q60048222,George N. Moore
Q60048901,LadBaby
Q600541,Ueno Hikoma
Q600579,Antal Szkalnitzky
Q6005883,Mateo Gilarte
Q6005916,Mateo Manaure
Q6006174,Matilde Díaz Vélez
Q60061879,Ryan Ashley Malarkey
Q6006859,Mauricio-José Schwarz
Q600701,François Blondel
Q6007739,Yukio Ota
Q6008162,Imran Channa
Q6008246,Imran Yusuf
Q600844,Frans Francken I
Q6008739,Nils Håkansson
Q600877,Lucien den Arend
Q600998,Johan Turi
Q601065,Antoine-Denis Chaudet
Q6011915,Svante Nilsson
Q6012209,Wiwen Nilsson
Q601249,Augustin Meinrad Bächtiger
Q6013220,Ross Noble
Q601339,Juan Navarro Baldeweg
Q601353,Paul Saintenoy
Q601390,Bartolommeo Genga
Q6014116,Gustav Nordahl
Q601429,Antonio Catalani
Q60146119,Jan Fišer
Q6014991,Axel Nordgren
Q6015029,Miguel Rio Branco
Q601513,Eric Heuvel
Q60153405,Reuben Griffiths Bekoe
Q6015829,Miguel Ángel Rojas
Q601610,Antonio Citterio
Q601617,Guy Berryman
Q601642,Carlo Lodoli
Q601657,Tomás Romero Pereira
Q601682,Antonio Corazzi
Q6016835,Bahire Bediş Morova Aydilek
Q6017221,Max Magnus Norman
Q60172232,Yin Xin
Q60179061,Dorothea Mabel de Winton
Q601820,Julia Morgan
Q601906,Antonio Esfandiari
Q601927,Antonio Falzon
Q60194396,Víctor Legorreta
Q60194504,Ria Brodell
Q60194732,Jack Van Antwerp
Q60194795,E. Spencer Schubert
Q60195596,Constanza Portnoy
Q60196214,Nahla El Fatiha Naili
Q60197935,Odhavaji Raghavji Patel
Q60197994,Mostyn Armstrong
Q60198043,John Bailey McElfatrick
Q60198132,Richard Montfort
Q60198143,Gustavo R. Vincenti
Q60198236,Carey Jenkins
Q602022,Björn Tagemose
Q6020297,Modesto López Otero
Q6020796,Usko Nyström
Q60215335,Emeka Okereke
Q602194,Pieter van Gunst
Q6022300,Jonas Odell
Q6022314,Frans Wilhelm Odelmark
Q60225223,August Bausch
Q60229323,Guy Peterson
Q602297,Antonio Grano
Q6023163,Tolu Ogunlesi
Q602329,Emmett Kelly
Q60234449,Jean Dumontier
Q602403,Klaus Janson
Q60242653,James Fennemore
Q6027089,Indrek Allmann
Q6027209,Kutbettin Arzu
Q602742,Antonio Lafreri
Q602746,Ryōji Minagawa
Q602794,Antonio Lasciac
Q602798,Jean Rustin
Q6028416,Turgut Cansever
Q60286852,Yannis Parmakelis
Q6029270,Yuichi Hibi
Q602999,Antonio M. Ruíz
Q60300556,Faith Coloccia
Q603105,Reinhold Begas
Q60312697,Antonio Jose Carranza
Q6031783,Abdullah Buhari
Q60317940,Marc Hauser
Q60318054,Louise Abel
Q6032308,Inger Giskeødegård
Q6032500,Franciscus Pahr
Q6032822,Ingmar Zahorsky
Q6032867,Ingo Giezendanner
Q6032885,Jale Yılmabaşar
Q60330022,Grace Chandler
Q6033105,Ingress Bell
Q60331371,Nomin Bold
Q603317,Bill Irwin
Q6033256,Ingrid Munro
Q6033562,Ingvil Aarbakke
Q6033973,Inigo Thomas
Q6034606,Inkie
Q603470,Antonio Mateos
Q60348656,Felipe Esparza
Q6035056,Aref Ghafouri
Q60361092,Amalia de Angelis
Q6036628,Semiha Es
Q603689,Antoni Caba
Q60370441,Adrian Hall
Q6037080,Nabor Ojeda Delgado
Q603714,Lewis J. Rachmil
Q6037597,Samuli Paulaharju
Q60378969,Anne de Deyster
Q60379065,Lyman Farwell
Q60379083,Arthur E. Harvey
Q60379120,Edward B. Rust
Q60379459,Joseph Michael Solomon
Q60379524,Harry Paschall
Q6038438,Toivo Pawlo
Q603870,Nicolas Schöffer
Q60392536,Ernest John Revell
Q6039333,Sverre Pedersen
Q6040219,Carlo Pellegrini
Q6041031,Nerses Ounanian
Q6041110,Martha Thorne
Q6041249,Nakkaş Sinan Bey
Q604228,Roulland Le Roux
Q6042384,Nicolás Megía
Q604267,Carel Visser
Q604287,Zsolt Richly
Q6043083,Johan Persson
Q60441895,Nadine Ijewere
Q604439,Antonio Prohías
Q604471,Rafael Garzón
Q60449959,Francisco Martínez Yago
Q6045043,Justus Peterson
Q604546,Ben Vautier
Q604608,Antonio Rivas Mercado
Q60462558,Tee Franklin
Q6046395,Galip Tekin
Q6047553,Şekip Akalın
Q6047744,Sermet Erkin
Q6048192,Ali Miharbi
Q60484293,John Scholl
Q604848,Flavio Costantini
Q60485111,Jean Revillard
Q604861,Osmond Watson
Q60488743,Robert G. L. Leonori
Q60494390,Mikhail Ksenofontovich Sokolov
Q6049455,Abraham Pihl
Q6049498,Raymond Charles Péré
Q60499597,Thomas Mewburn Crook
Q605013,Reiko Yoshida
Q60501577,Susan Bustrum
Q605099,Gustave Saintenoy
Q605150,Chris Shepherd
Q6051740,Ulrik Adolph Plesner
Q60524524,Emil Siebern
Q60526286,Henry Wellge
Q60530780,Magdalene Visaggio
Q60533405,Lóránt Méhes Zuzu
Q605352,Bob Noorda
Q6054122,Guy Portelli
Q60544850,Albert L. Harris
Q60544858,Alexander W. Galbraith
Q60544951,Asa Beebe Cross
Q60544960,August Hassel
Q60545024,Bounlap Keokangna
Q60545044,Charles T. Mott
Q6054686,Otto Ackermann
Q60551388,Gustavo Chams
Q605559,Antonio Valente
Q605564,Eduard Bagritsky
Q60559093,Thomas Barker Mellor
Q6055988,Cengiz Bektaş
Q605619,Edouard Utudjian
Q6056367,Pablo Quert
Q6056378,Pablo Rey
Q6056564,Pablo Zelaya Sierra
Q6056816,Merih Karaaslan
Q60568953,Charlotte Georgina Trower
Q605707,Antonio Vidaurre
Q605735,Hideo Yamamoto
Q6057730,Thomas Pucher
Q60580278,William James Morley
Q60589771,J. A. Pugh
Q605926,Antonio da Ponte
Q60595501,David Johnson
Q60605576,Bleepsgr
Q606136,Antonio della Porta
Q60613636,Hiroshi Tomihari
Q606175,Ludwig Rosenfelder
Q6061835,Ioan Mirea
Q6062084,Ioannis Koutsis
Q606247,Noel Sickles
Q6062512,İlkay Özdemir
Q606267,Constant Roux
Q6062776,Iollan Mac an Leagha
Q606286,John Kovalic
Q6063117,Ion Irimescu
Q6063120,Ion Lewis
Q60633087,Osborne Macharia
Q6063399,Ion Zupcu
Q6063685,Ionicus
Q60640294,Helen Bullard
Q606433,Antonis Tritsis
Q6065425,Zeki Sayar
Q606557,Eric Carle
Q6065770,Taner Ceylan
Q6065893,Behruz Çinici
Q6065914,Ir Herbowo
Q6065975,Ira Block
Q6066218,Ira Rush
Q6066228,Ira Schnapp
Q6066238,Ira Sherman
Q6066258,Ira Spring
Q6066541,Patricia López-Menadier
Q60669867,Carol R. Johnson
Q60669913,Kathrin Cawein
Q6067044,Iran do Espirito Santo
Q6067211,Süleyman Seyyid
Q60675581,James Flood Walker
Q60675859,Christopher Fiddes
Q60675905,Peter Christian Winsløw
Q6067762,Işılay Saygın
Q6069005,Irene Ferguson
Q6069012,Irene Fischer
Q6069089,Irene Kopelman
Q60691543,Walter Chandoha
Q60692270,Maud Sargent
Q60694274,Luz Donoso
Q60694663,Larry LeGaspi
Q6069524,Pedro Miguel de Cervantes Salvadores
Q6069711,Pedro Pablo Oliva
Q6069802,Pedro Perret
Q606983,Hans Weiditz
Q6070303,Iris Woolcock
Q6071045,Julio E. Suárez
Q60714661,Hedley John Price
Q60715943,Ernest Richard Eckett Sutton
Q60716597,Edward Andreasyan
Q6071745,Cihan Aktaş
Q6071893,Pepi Sánchez
Q60727614,Camillo Paderni
Q60733888,Peter Bishop
Q60734176,Leon Bridges
Q60734228,Jazza
Q60734714,Pablo Casacuberta
Q60734854,Christopher Payne
Q60735591,Ryan Kelly
Q60735600,Robin Eisenberg
Q60735862,Vivian Davidson Hewitt
Q60735875,Jack Latham
Q60735941,Martin Jochman
Q60735943,Tim Dodd
Q60736313,George Tobolowsky
Q60736429,Jun Xia
Q60736937,David Rowe
Q60736939,Ashley Cooper
Q60737246,Lindokuhle Sobekwa
Q60737396,Craig Semetko
Q6073920,Osman Nuri Pasha
Q60741632,Fred Pickler
Q6074207,Irvan Perez
Q6074219,Irven Spence
Q6074229,Irvin Bomb
Q6074651,Irving Kane Pond
Q60747182,E. W. Moore
Q6074722,Irving Petlin
Q6074725,Irving Phillips
Q60748104,Juan Gonzalez
Q6074838,Irving Underhill
Q60748483,Henry Spann
Q60749352,Ludwig O. Solberg
Q6075001,Irwin Caplan
Q6075032,Irwin Donenfeld
Q6075074,Irwin Kremen
Q60750819,Michael Hare
Q60750962,Joseph Cross
Q60751215,George Morrison
Q6075134,Irwin T. Catharine
Q60752209,Jacques Daliwe
Q607523,Marijac
Q60752563,Robert Lee Hall
Q6075611,Pieter Spierinckx
Q60756454,James F. Post
Q60756543,David Ouellet
Q607568,Alberto Magnelli
Q6076083,Isaac Briot
Q607613,Filip Peeters
Q6076256,Isaac E. Ditmars
Q6076303,Isaac Fawkes
Q60763266,Richard Ellis
Q6076334,Isaac Fuller
Q60763969,Valentin Filatov
Q60767725,Richard Bickenbach
Q60768254,Ottley Russell Coulter
Q6076926,Isaac Paling
Q6076968,Isaac Pursell
Q6077009,Isaac Robert Cruikshank
Q60770400,George Woodhouse
Q6077089,Isaac Scott Nind
Q6077198,Isaac Taylor
Q6077203,Isaac Taylor
Q6077273,Isaac W. Sprague
Q6077404,Ulf Rollof
Q60774431,Ken Krimstein
Q6077508,Isaak van Nickelen
Q6077571,Isabel Bloom
Q60775803,William James Thomson
Q60775957,Molly Malone Cook
Q6077675,Jan Romare
Q6077803,Isabel Whitney
Q6078188,Isabelle Carbonell
Q607846,Jacques-Nicolas Bellin
Q60784779,Bob Persichetti
Q6078563,Isaiah Rogers
Q60786275,Jacques Muller
Q6078751,Isami Doi
Q60790264,Sidney Smith
Q60791017,Giovanni Rocca
Q60791270,Paul Ehrhardt
Q60791307,Paul Bartlett
Q60791373,Edward Healey
Q60791617,Jean Mirailhet
Q60791739,Auriol Batten
